deviation_ratio,is_new_payee,is_odd_hour,baseline_confidence_score,exposure_today,exposure_vs_baseline_ratio,txn_count_today,pause_count,edit_count,back_navigation_count,time_in_flow_sec,device_shared_with_other_payees_count,recipient_is_new_device_pairing,ip_is_vpn_or_proxy,repeat_pattern_negative_outcome,prior_negative_outcome_streak,label
0.6518960833813392,0,0,1.0,118158.68199575077,4.132792375110294,4,1,0,1,30.12582946642721,0,0,0,0,0,0
-0.839217523222638,0,0,1.0,26611.376549739045,0.9160782476777362,1,1,2,0,9.617110418910013,0,0,1,0,0,0
-0.30921237585121397,0,0,1.0,28030.93567982604,0.9690787624148786,1,1,1,1,46.867633934171494,0,0,1,0,0,0
0.3312634314035634,0,0,1.0,29466.346363506014,1.0331263431403563,1,2,2,0,59.99493056800651,2,0,0,0,0,0
0.9755451271223586,0,0,1.0,31201.893166115093,1.097554512712236,1,0,2,0,18.119971803889822,2,0,1,0,0,0
-0.4791742378452903,0,0,1.0,27723.66201730085,0.952082576215471,1,0,2,0,47.77855373964879,0,0,0,0,0,0
-0.18565897666381723,0,0,1.0,28363.0292832791,0.9814341023336183,1,3,3,2,27.849679938254376,2,0,1,0,0,1
-1.1063349740060278,0,0,1.0,25752.134037355823,0.8893665025993972,1,0,0,1,57.94707207794502,2,0,1,0,0,1
-1.196206624080671,0,0,0.3,25254.326579734916,0.6897167199751257,1,2,2,1,38.875179472945305,0,0,1,0,1,0
-0.07201012158033437,0,0,0.3,25072.469866991298,0.9927989878419665,1,0,1,1,18.412489155502577,0,0,1,0,2,0
1.0035328978920244,0,0,0.3,27688.628017353367,1.1003532897892025,1,0,1,0,24.51537313968524,0,0,0,0,3,0
5.961550079374293,0,0,0.6,41508.23681823495,1.5961550079374294,1,0,1,0,31.722044533541194,0,0,0,1,3,1
0.361636025047634,1,0,0.6,32337.16147140869,1.0822011683537174,1,0,0,1,17.187802025989157,2,1,0,0,0,0
-0.6451197546051245,0,0,0.6,26402.14857012278,0.8692876836621598,1,2,1,1,59.81473051776326,0,0,0,0,1,0
0.36139560550841393,0,0,0.6,31809.951261974944,1.0706637848256184,1,0,0,0,22.355136920329258,0,0,0,0,2,0
1.5380365664659699,1,0,0.6,38359.358828240176,1.2782014383028577,1,2,0,0,36.662181693863005,2,1,0,0,0,1
-0.03582603910995127,1,0,0.6,30846.964364309657,0.9933319193055153,1,2,0,1,10.642320573326836,0,1,0,0,0,0
1.5646436558140064,0,0,0.6,39557.90904597457,1.2747856734628282,1,0,1,1,11.27479273987085,0,0,0,0,3,0
-2.6197451040897444,1,0,1.0,16772.242713031643,0.5260441720561662,1,1,0,0,11.514835921630386,2,1,1,0,0,0
0.8219025043752243,0,0,1.0,36904.75401430088,1.1891139365123415,1,2,1,1,36.274620884332826,0,0,0,0,3,0
0.08704706823817086,0,0,1.0,32831.064404045756,1.0190053670278627,1,0,0,0,14.559745157953897,0,0,0,0,3,0
-0.1495036752329339,0,0,1.0,31705.806734163154,0.9686196477772334,1,2,3,1,12.611188430473943,0,0,0,0,0,0
0.045880388267750906,0,0,1.0,64754.00936626037,1.978249797281693,2,1,3,0,64.99079360569942,0,0,0,0,0,0
-0.9937844573004464,0,0,1.0,90659.14311693827,2.769657558629294,3,2,1,1,19.18210419688366,0,0,0,0,0,0
26.63469502171373,0,0,1.0,306387.11530322896,9.360196452239217,4,1,0,0,28.251506814279715,0,0,0,0,0,1
-0.21967188783751196,0,0,1.0,37964.79168364106,0.7567842051254726,1,1,2,1,29.07673749643789,0,0,0,0,3,0
0.3571125715117463,0,0,1.0,69964.48711890573,1.3957589146998512,1,2,2,0,59.97648292825983,2,0,0,0,0,0
1.4778940447415165,0,0,1.0,135962.23274115665,2.5160375639113277,1,1,0,1,39.91315956997478,0,0,1,0,3,0
-0.5182702182736474,0,0,1.0,32452.908103812733,0.5096354668915142,1,0,1,1,43.15205206908879,0,0,0,0,3,0
-0.8084936028931876,1,0,1.0,17380.892126199884,0.26638715387753287,1,1,2,0,41.17132125657209,2,1,1,0,0,0
-0.2508785217922683,0,0,1.0,48137.34546869557,0.7605314868798406,1,1,3,1,70.79924288488135,0,0,0,0,0,0
0.457701058851037,0,0,1.0,139084.0284376082,2.1974162039674807,2,2,1,1,45.04928760579026,0,0,0,0,0,0
0.1643755548298422,0,0,1.0,212309.24321565893,3.35431592350982,3,0,1,0,34.86001107146681,0,0,0,0,0,0
5.457200268184998,0,0,1.0,605304.213816762,9.563321559724754,4,1,0,1,114.17668165952917,0,0,0,0,0,1
-0.5297602037670388,0,0,1.0,53723.87306512437,0.48193327402838093,1,1,1,0,30.123256000277244,0,0,0,0,3,0
0.5132674331133561,0,0,1.0,148784.59675167568,1.5616275624061853,1,1,0,1,79.54076194093045,2,0,0,0,0,1
0.09707754934804044,0,0,1.0,116400.78186689649,1.094431313795515,1,2,2,1,52.589332708513346,2,0,1,0,0,0
0.968644990532889,0,0,0.3,53169.78934674867,1.3138630862360379,1,0,1,0,22.49969799785899,0,0,1,0,1,0
-0.7020530938773525,1,0,0.3,49436.98783557947,0.9297946906122647,1,2,1,0,53.08047057298696,0,1,1,0,0,0
-0.32766214659776816,0,0,0.3,49622.37074781204,0.9672337853402232,1,1,2,0,9.115553653403985,0,0,0,0,2,0
-0.39210815313215774,0,0,0.6,48753.37297512108,0.9607891846867842,1,1,2,1,57.47767759424718,0,0,1,0,3,0
-1.463514948132119,0,0,0.6,42892.10713486216,0.853648505186788,1,2,0,1,58.80857505213001,0,0,0,0,3,0
0.2961202770645755,0,0,0.6,50219.25005650992,1.0296120277064575,1,0,1,1,25.616259937642315,0,0,0,0,3,0
0.2610552721798893,0,0,0.6,50295.22563932149,1.0261055272179889,1,1,2,0,32.371698880237304,0,0,0,0,0,0
0.00511345664246094,0,0,0.6,49223.60080156626,1.000511345664246,1,1,1,0,9.062404515558015,0,0,0,0,3,0
-0.23458713337514683,0,0,0.6,48047.38211697144,0.9765412866624853,1,1,0,1,51.93345022631022,0,0,0,0,3,0
-0.9907595194352907,0,0,0.6,44211.35479263746,0.900924048056471,1,1,2,1,15.987281903680426,0,0,0,0,0,0
-0.29445172593575186,0,0,0.6,91839.72470099942,1.8714788754628957,2,0,2,0,55.97776291734198,0,0,0,0,0,0
-0.23990016156873856,0,0,0.6,139735.79737208885,2.8474888593060217,3,0,2,1,24.855204251764746,0,0,0,0,0,0
-0.5615940884551336,0,0,0.6,186053.21040290198,3.7913294504605086,4,1,2,0,43.271164665910426,0,0,0,0,0,0
-0.11289999816620624,0,0,0.6,234572.51533147471,4.780039450643888,5,1,0,1,47.95618955726572,0,0,0,0,0,0
0.2828355997701774,0,0,1.0,48869.18452530347,1.0282835599770177,1,0,0,1,38.888356816625326,0,0,0,0,0,0
1.3203301308473714,0,0,1.0,102669.0626507592,2.160316573061755,2,1,1,1,48.595170782267026,0,0,0,0,0,0
0.12220446898228741,0,0,1.0,150774.84759675237,3.1725370199599836,3,1,0,0,48.93681718776009,0,0,0,0,0,0
0.18028527350593565,0,0,1.0,199156.6616133365,4.190565547310578,4,2,1,0,50.580688586502184,0,0,0,0,0,0
-0.05211214103631778,0,0,1.0,246434.00672887912,5.185354333206946,5,2,0,1,31.586354637721755,0,0,0,0,0,0
-1.9187712152990422,0,0,1.0,38871.23751703027,0.8081228784700958,1,2,1,0,40.62088093516928,0,0,1,0,0,0
-0.02651387544921756,0,0,1.0,47440.52288035626,0.9973486124550782,1,1,1,0,10.345559924200188,0,0,0,0,3,0
0.0602302099410268,0,0,0.3,14695.647212564887,1.0065784481399145,1,1,0,1,16.949832658365885,0,0,1,0,0,0
2.4632421124852866,1,0,0.3,18315.540920986572,1.2463242112485287,1,2,2,1,8.330254904163482,0,1,0,0,1,0
-0.19236096478112238,0,0,0.3,16157.430943697176,0.9789063561317447,1,2,0,0,48.27370247500392,0,0,0,0,0,0
0.3015473423336124,0,0,0.6,16883.76190604815,1.0301547342333612,1,0,2,0,49.71791396165824,0,0,0,0,2,0
-0.03471176970524402,1,0,0.6,16455.775369894815,0.9965288230294757,1,2,1,0,11.045949133918956,0,1,0,0,0,0
-0.584339018809766,0,0,0.6,15537.376568093783,0.9415660981190234,1,2,2,0,23.939696112494175,0,0,0,0,0,0
0.5714114072575093,0,0,0.6,32981.92987337209,1.9987072388447742,2,2,3,0,69.65322200271966,0,0,0,0,0,0
0.375966516343388,0,0,0.6,50103.967226290915,3.0363038904791133,3,1,0,1,50.30709518286571,0,0,0,0,0,0
31.734601475966876,0,0,0.6,118972.86770463522,7.209764038075801,4,2,3,2,116.04288014342316,0,0,0,0,0,1
0.7910319470430469,0,0,0.6,35410.51362116306,1.5817599899581578,1,1,2,1,9.041989367154777,0,0,0,0,3,0
-0.9093874547947389,0,0,1.0,9047.467413912056,0.3819244664692167,1,2,2,1,25.949741935018643,0,0,0,0,3,0
1.4027943109360992,0,0,1.0,46270.86609003389,2.000959790333868,1,2,2,0,28.653846791651247,0,0,0,0,3,0
-0.9812957439545966,0,0,1.0,8484.015317216905,0.32731706879855055,1,1,2,0,29.064675749870986,0,0,0,0,0,0
0.41079996566018895,0,0,1.0,41703.05703928118,1.6089224122846186,2,1,0,1,18.02099886614915,0,0,0,0,0,0
1.5333189380669847,0,0,1.0,94867.23344616347,3.6600198862927362,3,1,0,1,51.529617837482654,0,0,0,0,0,0
-0.6933754275914819,0,0,1.0,108467.07275345958,4.184707710601819,4,2,2,1,45.15059691295331,0,0,0,0,0,0
-0.3964084107219404,0,0,1.0,127343.47957899728,4.912967846936741,5,2,1,0,58.577938139016354,0,0,0,0,0,0
0.06975595556134884,0,0,1.0,31768.012768678083,1.044782993342583,1,2,1,0,53.12736816607286,0,0,0,0,0,0
-0.3524329578813395,0,0,1.0,55294.59494963212,1.818522702310858,2,1,0,1,40.83450019491582,0,0,0,0,0,0
-1.0854644017462927,0,0,1.0,64511.8772629755,2.1216596934705123,3,2,2,0,42.40477119988794,0,0,0,0,0,0
0.04799408236421908,0,0,1.0,95855.08264874408,3.1524716672110187,4,0,0,1,46.62144477895221,0,0,0,0,0,0
-0.7436125996082734,0,0,1.0,16292.594585239505,0.6046175511244362,1,2,2,1,18.13134395617514,0,0,0,0,0,0
0.33151470144462697,0,0,1.0,47989.420729777994,1.7808855360462583,2,0,2,0,31.928748256656988,0,0,0,0,0,0
-0.6435969639636621,0,0,1.0,65715.02144323252,2.4386818888314576,3,0,1,1,47.471818548420295,0,0,0,0,0,0
1.0849540835122777,0,0,1.0,108206.99221473659,4.015557270828219,4,0,0,0,22.08344536982189,0,0,0,0,0,0
-0.783253292336237,0,0,1.0,15954.806492952619,0.6745125451871797,1,1,1,1,16.856293093576078,0,0,0,0,3,0
-0.3220615162056755,0,0,1.0,20793.786979858312,0.8704215651307528,1,2,1,0,17.128513952638855,0,0,0,0,3,0
0.8135172173696698,1,0,1.0,31832.665444572678,1.3218959801281902,1,0,1,1,14.663214103171326,0,1,1,0,0,0
-1.2308643164339552,0,0,0.3,28915.30434738841,0.7060693514933671,1,2,1,1,11.334535496508902,0,0,0,0,0,0
-1.6074832345612273,1,0,0.3,24267.217651322186,0.8392516765438772,1,0,0,1,37.38792085666015,0,1,0,0,0,0
0.18463385853230446,1,0,0.3,27082.225711510353,1.0184633858532304,1,2,0,0,54.82575023690277,0,1,0,0,0,0
0.2598827942484236,0,0,0.6,27450.230133892885,1.0259882794248423,1,0,2,0,46.81184125507906,0,0,0,0,0,0
0.7818228717773096,0,0,0.6,29034.095293816317,1.078182287177731,1,2,2,1,52.53357811572789,0,0,0,0,0,0
-1.2369507108780822,1,0,0.6,23966.7773629884,0.8763049289121918,1,1,1,0,24.35682224410421,0,1,0,0,1,0
-1.3204566130842763,0,0,0.6,23249.003289796394,0.8679543386915723,1,1,0,0,38.82546136285655,0,0,1,0,2,0
0.5219415656168975,0,0,0.6,27652.392024473695,1.0521941565616897,1,2,2,0,22.68397195842356,0,0,1,0,3,0
0.29698467323318634,0,0,0.6,27237.74420938521,1.0296984673233187,1,1,2,0,32.75019508255266,0,0,0,0,3,0
4.377582743092328,0,0,0.6,38157.3042519867,1.437758274309233,1,1,2,1,92.61431102052644,0,0,0,1,3,1
0.1753449952421134,0,0,1.0,28399.9836703973,1.0252246653732862,1,2,0,1,17.966033442587285,0,0,0,0,0,0
0.24251374664788283,0,0,1.0,57067.63651469721,2.0601120489519733,2,2,1,1,26.339810323476897,0,0,0,0,0,0
-0.47601730510494344,0,0,1.0,82871.92493698804,2.991633463540476,3,0,1,0,41.223278156388886,0,0,0,0,0,0
0.16257758801270208,0,0,1.0,111221.0301665263,4.01502144361458,4,1,2,1,20.802824622220207,0,0,0,0,0,0
0.20515073130907707,0,0,1.0,139739.79044931597,5.044533883027014,5,2,1,1,51.59331527166604,0,0,0,0,0,0
-0.7143514180263677,0,0,1.0,25247.225345475843,0.9016769213407521,1,0,1,1,14.914460758226456,0,0,0,0,1,0
1.8657745111447561,0,0,1.0,35101.34189155678,1.2478992524182655,1,0,0,0,21.268565591004197,0,0,0,0,2,0
0.47383292091178764,0,0,1.0,31151.431577971955,1.0626962579191006,1,0,2,0,44.66506487929849,0,0,0,0,0,0
-0.8339124480418543,0,0,1.0,26435.517476083907,0.8911804722184944,1,2,1,1,25.5301324950941,0,0,0,0,0,0
0.45958752604368025,0,0,1.0,57878.004605465525,1.9511533119042184,2,1,0,1,45.52380712792916,0,0,0,0,0,0
-0.6822771691591252,0,0,1.0,84900.48246419027,2.8621210885115387,3,1,1,1,37.63080111694105,0,0,0,0,0,0
0.5509592226197161,0,0,1.0,116696.65751092184,3.9340172720654913,4,0,2,0,54.28508640267062,0,0,0,0,0,0
1.1585955790074036,0,0,1.0,32581.966518364978,1.1201602017479888,1,0,1,0,46.971425666043,0,0,0,0,3,0
-0.8206823183517103,0,0,1.0,27321.916734524373,0.9179317681648289,1,0,1,1,56.17595599194512,0,0,1,0,3,0
0.9633761292443219,0,0,1.0,32579.32777673427,1.0983549550529887,1,1,0,0,22.527668149735216,0,0,0,0,3,0
0.4127809269364984,0,0,1.0,31355.32020874903,1.042814089433922,1,1,2,0,46.736263512108394,0,0,1,0,3,0
0.8220601599944907,0,0,1.0,33200.777834942215,1.082206015999449,1,2,2,1,11.115277317833112,0,0,0,0,3,0
0.47749446618851216,0,0,1.0,31944.56027055155,1.0477494466188513,1,3,0,0,85.30189485448017,0,0,0,1,3,1
1.8967929826539474,0,0,0.3,7006.987183929011,1.3640494869789184,1,2,0,1,8.722362759986533,2,0,0,0,1,0
-0.8895144296255234,0,0,0.3,6383.705563098414,0.9110485570374477,1,1,1,0,24.64016320831031,2,0,0,0,2,0
-0.8158102849654381,0,0,0.3,6149.133130221859,0.9184189715034562,1,1,0,0,24.376447536280423,2,0,0,0,3,0
-0.077101709414104,1,0,0.6,6463.056826523432,0.9922898290585896,1,0,2,1,7.034108460987664,2,1,0,0,0,0
0.3411519748166441,1,0,0.6,6722.49404557612,1.0341151974816645,1,2,1,1,7.014142434529959,2,1,0,0,0,0
0.1936835595310131,0,0,0.6,6671.8426989859145,1.0193683559531013,1,2,1,1,20.601375370997253,0,0,0,0,0,0
0.5790282743252162,0,0,0.6,13595.896417372041,2.0772711833856228,2,1,2,1,55.2586872729774,0,0,0,0,0,0
0.009101324314535031,0,0,0.6,20146.928652584033,3.0781813158170763,3,0,1,1,31.53061171318569,0,0,0,0,0,0
1.0174738540101218,0,0,0.6,27357.948306555663,4.179928701218088,4,0,2,1,18.551715272496054,0,0,0,0,0,0
-0.2646568332379554,0,0,0.6,6499.242089103807,0.9735343166762045,1,1,1,1,38.14418952518299,2,0,1,0,3,0
2.7201691665896175,0,0,1.0,8469.415176303177,1.2720169166589617,1,1,2,1,20.100544804117167,2,0,0,0,3,0
0.6256673477650065,0,0,1.0,7230.234830101136,1.0625667347765007,1,2,0,0,12.852870759940235,2,0,1,0,3,0
-0.8571575564162829,0,0,1.0,6298.643533275963,0.9142842443583717,1,2,2,1,95.45204006919278,2,0,0,0,0,1
-1.070892498061112,0,0,1.0,6164.7482184073015,0.8929107501938888,1,2,1,1,22.291199272318487,2,0,0,0,0,0
0.48247241524318585,0,0,1.0,7205.937311330202,1.0482472415243185,1,1,2,0,19.39771721231227,2,0,0,0,3,0
-0.22346278532585087,0,0,1.0,6767.92222004667,0.9776537214674149,1,3,1,0,22.215557595747452,2,0,0,0,0,1
0.7140004940920914,0,0,1.0,7427.186098890577,1.071400049409209,1,0,2,2,41.26827652647081,2,0,0,0,0,1
0.4732376245735442,0,0,1.0,7312.978112793162,1.0473237624573544,1,1,2,0,11.67493502931513,2,0,0,0,0,0
4.940219374469223,0,0,1.0,10545.901540861489,1.4940219374469224,1,2,3,2,21.679410674239335,0,0,0,1,3,1
-0.036414456328436394,0,0,1.0,7347.527077470585,0.9939539366901913,1,2,3,1,71.53316402997584,0,0,0,0,0,0
-0.42339685903420266,0,0,1.0,14220.085429707371,1.923655366479329,2,0,2,0,45.997959653039686,0,0,0,0,0,0
-0.7574236123429321,0,0,1.0,20682.670976711306,2.7978967646958584,3,1,1,0,71.42253098861254,0,0,0,0,0,0
28.490870663853652,0,0,1.0,63043.594408062505,8.528369910623757,4,0,0,2,26.831701349122067,0,0,0,0,0,1
-0.4465149520670211,0,0,1.0,6128.771919348153,0.5650290206912191,1,0,1,0,39.92814002632603,2,0,0,0,0,0
0.8563987943234722,0,0,1.0,19893.649846640023,1.83466101758204,1,2,2,0,14.416034268068577,2,0,0,0,1,0
0.21409374413020388,0,0,1.0,14427.19260303662,1.1911486219542489,1,2,2,1,40.812148761707995,2,0,1,0,2,0
-1.245738778711988,0,0,0.3,30851.331460037287,0.6586582949145428,1,1,1,0,23.710591259347755,2,0,0,0,0,0
-0.8838574362011327,1,0,0.3,28124.513587271296,0.9116142563798867,1,1,0,1,33.323907374522214,2,1,0,0,0,0
0.1537251059455283,0,0,0.3,29941.22592506052,1.0153725105945528,1,0,1,1,52.529011769933696,2,0,1,0,0,0
0.05820871844599991,1,0,0.6,29811.548615765492,1.0058208718446,1,0,0,1,59.778317610247925,2,1,1,0,0,0
-1.1429702978306235,1,0,0.6,26289.572754741926,0.8857029702169377,1,0,0,1,7.676197311131077,0,1,0,0,0,0
0.35778736034828273,1,0,0.6,30041.351993392054,1.0357787360348283,1,1,0,1,45.01294348476655,0,1,1,0,0,0
0.2803922631841169,0,0,0.6,29994.67975318521,1.0280392263184117,1,2,1,1,54.257834129692135,0,0,0,0,0,0
0.5415256215876385,0,0,0.6,60751.25761858909,2.0821917884771755,2,2,3,1,76.02490543668908,0,0,0,0,0,0
0.5269010260174509,0,0,0.6,91465.16590004931,3.1348818910789205,3,2,0,0,88.00662523310272,0,0,0,0,0,0
44.92793345299279,0,0,0.6,251726.14926027937,8.6276752363782,4,4,2,0,31.896366970769495,0,0,0,0,0,1
-1.087761889934358,1,0,1.0,20.0,0.00046861926957904407,1,1,2,1,13.191736551704466,0,1,0,0,0,0
-0.9378250399151229,0,0,1.0,968.4188218941417,0.02445783945070584,1,1,2,1,32.90232424107131,2,0,1,0,0,0
0.5150352672086598,0,0,1.0,58882.822215861685,1.5966133093734418,1,1,2,1,48.821514766158096,2,0,0,0,0,0
0.5137859509122088,0,0,1.0,61934.3986474184,1.5571584421334375,1,0,2,0,37.093780237620194,0,0,0,0,0,0
0.5150476863060479,0,0,1.0,65372.781444081134,1.520782783935054,1,0,0,0,11.704363075595131,2,0,0,0,0,1
3.8527314906547208,0,0,1.0,214661.5854357473,4.577533894419094,1,3,3,2,75.46618890468267,2,0,1,0,0,1
0.570890510693167,0,0,1.0,102972.57979967505,1.5755494509908916,1,1,1,0,30.28149426107726,0,0,0,0,0,0
1.1355656401805991,0,0,1.0,147158.94533942366,2.025464858601717,1,2,1,0,57.65355679063911,0,0,0,0,0,0
0.9540017634932021,0,0,1.0,148636.63944466668,1.7632987735413082,1,2,1,1,31.389188276113376,2,0,0,0,0,0
0.6513912513057978,0,0,1.0,139960.8020264922,1.4566062545530647,1,3,3,1,95.91479770523152,2,0,0,0,0,1
-0.15763462232017275,0,0,1.0,83704.3491031699,0.8899331308005299,1,0,2,1,62.47776404407261,0,0,0,0,0,0
0.37948461024663377,0,0,1.0,202683.6439648404,2.154904634804209,2,0,1,1,84.64191470266462,0,0,0,0,0,0
-0.3864126072687859,0,0,1.0,271363.1521751688,2.8850957230608603,3,0,0,0,29.396643072822943,0,0,0,0,0,0
9.482029849986207,0,0,1.0,988146.0074524018,10.505832486867249,4,1,0,0,55.46315026530845,0,0,0,0,0,1
